paper_id	0	1	2	3	4	5	6	decision
LBvk4QWIUpm	6.0	6.0	8.0	6.0				Unknown
2bO2x8NAIMB	6.0	6.0	6.0	5.0				Unknown
_kJXRDyaU0X	3.0	5.0	3.0	6.0				Unknown
xMJWUKJnFSw	8.0	5.0	8.0	6.0				Unknown
lP11WtZwquE	5.0	5.0	3.0	3.0	5.0			Unknown
JGO8CvG5S9	8.0	6.0	10.0					Unknown
QmKblFEgQJ	5.0	3.0	5.0					Unknown
7oyVOECcrt	3.0	3.0	5.0	3.0				Unknown
C1_esHN6AVn	6.0	8.0	3.0	6.0				Unknown
mk0HzdqY7i1	8.0	6.0	8.0	8.0				Unknown
EskfH0bwNVn	8.0	8.0	6.0	6.0				Unknown
v-f7ifhKYps	3.0	6.0	6.0	5.0	3.0			Unknown
qO-PN1zjmi_	5.0	6.0	5.0	3.0	6.0			Unknown
irARV_2VFs4	6.0	3.0	6.0	8.0				Unknown
s5lIqsrOu3Z	5.0	6.0	3.0					Unknown
f6CQliwyra	5.0	8.0	5.0	3.0				Unknown
UdxJ2fJx7N0	8.0	8.0	6.0	6.0				Unknown
KJggliHbs8	6.0	6.0	8.0					Unknown
N8MaByOzUfb	5.0	6.0	8.0	3.0				Unknown
Vjki79-619-	6.0	8.0	5.0	8.0				Unknown
TW7d65uYu5M	5.0	8.0	8.0	6.0				Unknown
t5EmXZ3ZLR	8.0	8.0	8.0	6.0				Unknown
ieNJYujcGDO	3.0	8.0	6.0					Unknown
Lm8T39vLDTE	6.0	8.0	5.0	6.0				Unknown
gf9buGzMCa	6.0	6.0	5.0	6.0				Unknown
pgir5f7ekAL	5.0	8.0	6.0					Unknown
J4iSIR9fhY0	8.0	6.0	5.0	8.0				Unknown
rSI-tyrv-ni	3.0	3.0	6.0	5.0				Unknown
_SJ-_yyes8	5.0	6.0	8.0	8.0				Unknown
zbZL1s-pBF	5.0	5.0	6.0					Unknown
q79uMSC6ZBT	8.0	5.0	6.0	8.0				Unknown
nRCS3BfynGQ	3.0	5.0	6.0	6.0				Unknown
biyvmQe5jM	6.0	3.0	3.0	6.0				Unknown
vyn49BUAkoD	3.0	5.0	6.0	5.0				Unknown
vr4Wo33bd1	5.0	5.0	1.0	5.0	5.0			Unknown
2M0WXSP6Qi	5.0	1.0	3.0					Unknown
ptZfV8tJbpe	5.0	3.0	3.0	3.0	6.0			Unknown
rX3rZYP8zZF	3.0	5.0	3.0	3.0				Unknown
bOcUqfdH3S8	5.0	5.0	5.0	5.0				Unknown
dwg5rXg1WS_	6.0	8.0	6.0	6.0	6.0			Unknown
W08IqLMlMer	3.0	5.0	3.0	3.0				Unknown
hcoswsDHNAW	8.0	8.0	5.0	5.0				Unknown
liV-Re74fK	3.0	5.0	5.0	3.0				Unknown
MQuxKr2F1Xw	3.0	3.0	3.0	3.0				Unknown
1kqWZlj4QYJ	5.0	5.0	5.0	3.0				Unknown
tHx6q2dM86s	3.0	3.0	3.0					Unknown
zRb7IWkTZAU	6.0	3.0	3.0	5.0				Unknown
hcMvApxGSzZ	8.0	8.0	5.0	8.0				Unknown
lzupY5zjaU9	8.0	8.0	6.0					Unknown
7AzOUBeajwl	3.0	3.0	5.0	6.0				Unknown
AB2r0YKBSpD	6.0	5.0	6.0	3.0				Unknown
Q5uh1Nvv5dm	8.0	6.0	6.0	5.0				Unknown
VjoSeYLAiZN	6.0	5.0	3.0	5.0				Unknown
MmujBClawFo	5.0	5.0	5.0					Unknown
qyzTEWWM0Pp	6.0	3.0	5.0	5.0	5.0	5.0		Unknown
LM17I_oVVPB	6.0	5.0	5.0					Unknown
LtI14EpWKH	5.0	3.0	3.0	5.0				Unknown
X3WxnuzAYyE	3.0	3.0	5.0	3.0				Unknown
GVDwiINkMR	3.0	3.0	5.0	5.0				Unknown
8Z7-NG11HY	6.0	3.0	8.0	5.0				Unknown
xWRX16GCugt	1.0	5.0	3.0	5.0				Unknown
an_ndI09oVZ	1.0	3.0	3.0					Unknown
aM7l2S2s5pk	5.0	5.0	3.0	3.0				Unknown
IptBMO1AR5g	5.0	3.0	8.0	5.0				Unknown
SVwbKmEg7M	5.0	5.0	6.0	3.0				Unknown
FpnQMmnsE8Y	6.0	6.0	5.0	5.0				Unknown
tBIQEvApZK5	6.0	6.0	8.0	6.0				Unknown
keQjAwuC7j-	5.0	6.0	3.0	3.0				Unknown
CxebB5Psl1	1.0	3.0	5.0					Unknown
WZR7ckBkzPY	5.0	3.0	3.0	3.0				Unknown
FxBdFwFjXX	1.0	1.0	3.0					Unknown
e_FK_rDajEv	5.0	5.0	3.0					Unknown
-0Cjhnl-dhK	3.0	5.0	3.0	3.0				Unknown
Ub1BQTKiwqg	3.0	3.0	3.0	3.0				Unknown
-29uFS4FiDZ	5.0	6.0	5.0	6.0	3.0			Unknown
kWuBTQmkO8_	3.0	5.0	5.0					Unknown
qiukmqxQF6	3.0	5.0	1.0					Unknown
FqMXxvHquTA	5.0	5.0	3.0	5.0				Unknown
gxRcqTbJpVW	6.0	6.0	3.0	3.0				Unknown
xspalMXAB0M	5.0	6.0	3.0	5.0	6.0			Unknown
-3Qj7Jl6UP5	3.0	3.0	3.0	3.0				Unknown
7zFokR7k_86	3.0	5.0	6.0	8.0				Unknown
jZQOWas0Lo3	5.0	3.0	3.0	3.0				Unknown
1R_PRbQK2eu	6.0	3.0	5.0	5.0				Unknown
L01Nn_VJ9i	8.0	8.0	6.0					Unknown
2aC0_RxkBL_	5.0	3.0	8.0	3.0				Unknown
El9kZ2caYVy	5.0	5.0	3.0	6.0				Unknown
TN-W4p7H2pK	3.0	3.0	3.0	5.0				Unknown
kiNEOCSEzt	6.0	5.0	6.0	6.0				Unknown
ODnCiZujily	5.0	3.0	8.0	5.0	3.0			Unknown
EDeVYpT42oS	6.0	8.0	8.0	8.0				Unknown
C4o-EEUx-6	5.0	6.0	3.0	5.0				Unknown
14kbUbOaZUc	5.0	3.0	3.0	5.0				Unknown
H6mR1eaBP1l	1.0	1.0	1.0	1.0				Unknown
eOdSD0B5TE	5.0	6.0	5.0	6.0				Unknown
UgNQM-LcVpN	3.0	3.0	3.0	3.0				Unknown
V7eSbSAz-O8	3.0	1.0	1.0					Unknown
49h_IkpJtaE	3.0	8.0	8.0	8.0				Unknown
qZNw8Ao_BIC	3.0	8.0	6.0	5.0				Unknown
mhv2gWm3sf	3.0	5.0	3.0	3.0				Unknown
y1faDxZ_-0a	5.0	3.0	1.0	3.0				Unknown
DHLngM1mR3W	5.0	5.0	3.0	3.0	3.0			Unknown
fOsN52jn25l	6.0	6.0	8.0	8.0	8.0			Unknown
SjGRJ4vSZlP	5.0	6.0	6.0	3.0				Unknown
bidTZROu2y	5.0	3.0	3.0	6.0	3.0			Unknown
BZbUtxOy3R	5.0	5.0	3.0					Unknown
CO0ZuH5vaMu	5.0	5.0	3.0	3.0				Unknown
5_zwnS5oJDp	3.0	3.0	3.0	5.0				Unknown
1XdUvpaTNlM	5.0	5.0	3.0	6.0				Unknown
MvtLspSX324	3.0	3.0	5.0					Unknown
DtfrnB1fiX	3.0	3.0	3.0	3.0				Unknown
QkfMWTl520U	3.0	1.0	5.0	5.0				Unknown
FNSR8Okx8a	3.0	3.0	5.0	3.0				Unknown
7sz69eztw9	3.0	3.0	5.0					Unknown
-ybZRQktdgc	3.0	3.0	3.0	3.0				Unknown
EFSctTwY4xn	3.0	6.0	5.0					Unknown
2I1wy0y6xo	8.0	3.0	5.0					Unknown
dut7suZoRqv	3.0	3.0	6.0	3.0				Unknown
_uCb2ynRu7Y	5.0	6.0	8.0	8.0				Unknown
hqkN6lE1fFQ	6.0	5.0	3.0					Unknown
bVvMOtLMiw	5.0	8.0	8.0	6.0				Unknown
AOn-gHymcx	3.0	1.0	3.0	3.0				Unknown
UQBEkRO0_-M	5.0	3.0	3.0	1.0				Unknown
RMv-5wMMrE3	3.0	6.0	3.0	5.0				Unknown
0oSM3TC9Z5a	3.0	3.0	3.0	6.0				Unknown
Y8KfxdZl-rI	8.0	6.0	5.0	5.0	6.0			Unknown
WYDzDksK5b	3.0	6.0	3.0	3.0				Unknown
u4C_qLuEpZ	3.0	1.0	3.0	3.0				Unknown
2yITmG7YIFT	5.0	3.0	1.0	5.0				Unknown
VDdDvnwFoyM	3.0	3.0	3.0	3.0				Unknown
qsZoGvFiJn1	8.0	8.0	8.0	6.0				Unknown
I2Hw58KHp8O	8.0	8.0	8.0	3.0				Unknown
yjMQuLLcGWK	6.0	6.0	6.0	5.0				Unknown
nKZvpGRdJlG	3.0	1.0	3.0	3.0				Unknown
2jYxq9_TkpG	3.0	3.0	1.0	3.0				Unknown
tvwNdOKhuF5	3.0	3.0	3.0	3.0				Unknown
SZRqWWB4AAh	5.0	5.0	5.0	5.0				Unknown
zuDmDfeoB_1	5.0	5.0	6.0	5.0				Unknown
ldkunzUzRWj	6.0	3.0	3.0	8.0				Unknown
e42KbIw6Wb	8.0	6.0	8.0	6.0	8.0			Unknown
_55bCXzj3D9	3.0	3.0	3.0	1.0				Unknown
GBszJ1XlKDj	3.0	5.0	5.0	5.0				Unknown
K47zHehHcRc	3.0	5.0	6.0	3.0				Unknown
aq6mqSkwApo	6.0	5.0	3.0					Unknown
ffS_Y258dZs	3.0	3.0	3.0	1.0				Unknown
t1QXzSGwr9	3.0	1.0	5.0	3.0				Unknown
Kvbr8NicKq	5.0	8.0	3.0	3.0				Unknown
v-27phh2c8O	6.0	5.0	3.0	3.0				Unknown
Qb07sqX7dVl	3.0	3.0	3.0	5.0				Unknown
LgjKqSjDzr	3.0	3.0	5.0	5.0				Unknown
C5u6Z9voQ1	5.0	5.0	5.0					Unknown
Ihxw4h-JnC	3.0	3.0	3.0	3.0				Unknown
-0LuSWi6j4	6.0	3.0	5.0	3.0	5.0			Unknown
oTQNAU_g_AZ	3.0	5.0	5.0	6.0				Unknown
NK5hHymegzo	5.0	6.0	3.0	5.0				Unknown
per0G3dnkYh	3.0	3.0	3.0	3.0				Unknown
7x_47XJULn	3.0	6.0	6.0	3.0				Unknown
KTF1h2XWKZA	3.0	5.0	3.0	3.0				Unknown
5SgoJKayTvs	3.0	3.0	3.0					Unknown
tFQyjbOz34	5.0	5.0	5.0	6.0				Unknown
SN2bkl9f69	5.0	5.0	6.0					Unknown
W6lWkLqOss	1.0	3.0	6.0	6.0				Unknown
fTYeefgXReA	5.0	5.0	5.0	5.0				Unknown
uqBOne3LUKy	6.0	5.0	6.0	8.0				Unknown
5MbRzxoCAql	3.0	3.0	5.0	3.0				Unknown
0d1mLPC2q2	3.0	3.0	5.0					Unknown
pQ02Y-onvZA	5.0	5.0	3.0	3.0				Unknown
KDAEc2nai83	3.0	6.0	5.0	5.0	3.0			Unknown
DnG75_KyHjX	5.0	5.0	6.0	8.0				Unknown
vQ58AMOw4Il	5.0	3.0	3.0	3.0				Unknown
c9IvZqZ8SNI	3.0	6.0	5.0	3.0				Unknown
CA51pvZJ0xX	3.0	3.0	3.0	3.0				Unknown
1iDVz-khM4P	3.0	3.0	3.0	3.0				Unknown
xf0B7-7MRo6	5.0	3.0	5.0	5.0				Unknown
1QxveKM654	5.0	5.0	3.0	3.0				Unknown
d2XZsOT-_U_	3.0	3.0	6.0					Unknown
MqEcDNQwOSA	3.0	3.0	3.0	3.0				Unknown
U-GB_gONqbo	3.0	3.0	3.0	5.0				Unknown
1OHZX4YDqhT	5.0	5.0	5.0	6.0				Unknown
LzBBxCg-xpa	6.0	6.0	8.0	5.0				Unknown
vtDzHJOsmfJ	6.0	3.0	3.0	5.0				Unknown
K-hiHQXEQog	5.0	3.0	5.0	3.0	3.0			Unknown
EVqFdCB5PfV	5.0	5.0	5.0	3.0				Unknown
swrMQttr6wN	5.0	8.0	6.0					Unknown
SCSonHu4p0W	5.0	5.0	3.0	5.0	3.0			Unknown
XzTtHjgPDsT	6.0	6.0	8.0	10.0				Unknown
kamUXjlAZuw	3.0	5.0	3.0	3.0				Unknown
T_uSMSAlgoy	6.0	3.0	3.0					Unknown
U_Jog0t3fAu	5.0	3.0	5.0	3.0				Unknown
32OdIHsu1_	3.0	1.0	3.0	5.0				Unknown
FvfV64rovnY	3.0	3.0	5.0					Unknown
onwTC5W0XJ	5.0	3.0	3.0					Unknown
T73sfhfzk07	3.0	3.0	5.0	3.0				Unknown
WXy4C-RjET	3.0	5.0	5.0	5.0				Unknown
CyKHoKyvgnp	8.0	8.0	6.0					Unknown
kQMXLDF_z20	6.0	5.0	3.0	3.0				Unknown
qLqeb9AjD2o	5.0	5.0	3.0	3.0				Unknown
zyrhwrd9EYs	3.0	3.0	5.0					Unknown
T-uEidE-Xpv	5.0	6.0	3.0	3.0				Unknown
eYyvftCgtD	5.0	3.0	5.0	3.0				Unknown
Uxppuphg5ZL	6.0	3.0	5.0	5.0				Unknown
rrWeE9ZDw_	5.0	6.0	8.0					Unknown
UORhn0DGIT	6.0	3.0	3.0					Unknown
MRGFutr0p5e	3.0	6.0	5.0					Unknown
Y3cm4HJ3Ncs	6.0	3.0	3.0					Unknown
ltM1RMZntpu	8.0	8.0	6.0	8.0				Unknown
rw1mZl_ss3L	8.0	5.0	6.0					Unknown
TNxKD3z_tPZ	3.0	1.0	3.0	3.0				Unknown
KPEFXR1HdIo	6.0	8.0	6.0	6.0	6.0	6.0		Unknown
rhOiUS8KQM9	8.0	5.0	6.0	6.0				Unknown
rN9tjzY9UD	5.0	3.0	3.0	5.0				Unknown
HbtFCX2PLq0	5.0	8.0	8.0					Unknown
bVkRc9NDHcK	5.0	5.0	5.0	3.0				Unknown
Lwclw6u3Pcw	5.0	3.0	5.0	5.0				Unknown
_faKHAwA8O	5.0	5.0	3.0	5.0				Unknown
S7vWxSkqv_M	5.0	6.0	5.0	6.0				Unknown
ezbMFmQY7L	5.0	3.0	5.0					Unknown
pgkwZxLW8b	3.0	3.0	8.0	3.0				Unknown
AawMbgacl0t	3.0	3.0	3.0	3.0				Unknown
VnurXbqxr0B	5.0	6.0	5.0					Unknown
4sz0AcJ8HUB	3.0	5.0	3.0	3.0				Unknown
vPK-G5HbnWg	5.0	5.0	6.0	5.0				Unknown
aJ_GcB4vcT0	5.0	6.0	5.0	5.0				Unknown
gEynpztqZug	3.0	5.0	5.0	3.0				Unknown
EZNOb_uNpJk	6.0	5.0	5.0					Unknown
JYQYysrNT3M	5.0	3.0	5.0	3.0				Unknown
fwJWhOxuzV9	3.0	3.0	5.0	5.0				Unknown
8CEJlHbKoP4	3.0	5.0	6.0	5.0				Unknown
bHqI0DvSIId	6.0	5.0	5.0	8.0				Unknown
G9M4FU8Ggo	3.0	5.0	3.0					Unknown
nZeVKeeFYf9	6.0	8.0	6.0	8.0				Unknown
HMJdXzbWKH	6.0	8.0	8.0	5.0				Unknown
rczz7TUKIIB	1.0	3.0	6.0	3.0				Unknown
97WDkHzofx	3.0	3.0	3.0	3.0				Unknown
Pfj3SXBCbVQ	3.0	3.0	3.0	5.0				Unknown
E9e18Ms5TeV	5.0	6.0	3.0	5.0				Unknown
wzJnpBhRILm	3.0	3.0	5.0	6.0				Unknown
6P6-N1gLQDC	6.0	3.0	8.0					Unknown
YtdASzotUEW	3.0	5.0	6.0	5.0				Unknown
AsyICRrQ7Lp	3.0	5.0	1.0	5.0				Unknown
gLqnSGXVJ6l	3.0	1.0	3.0	3.0				Unknown
CpgtwW8GBxe	3.0	5.0	3.0	3.0	3.0			Unknown
2DT7DptUiXv	5.0	1.0	1.0					Unknown
_DqUHcsQfaE	5.0	5.0	3.0	5.0				Unknown
NRX9QZ6yqt	5.0	6.0	6.0	8.0				Unknown
US2rTP5nm_	8.0	8.0	8.0					Unknown
eV5d4I3eso	5.0	5.0	5.0	5.0				Unknown
dmq_-R2LhQk	3.0	3.0	6.0	3.0				Unknown
f9AIc3mEprf	6.0	3.0	5.0					Unknown
0n1UvVzW99x	5.0	3.0	3.0	5.0				Unknown
bq7smM1OJIX	3.0	3.0	3.0	3.0				Unknown
WN2Sup7qLdw	3.0	5.0	3.0	5.0	6.0			Unknown
HdnUQk9jbUO	3.0	1.0	3.0	5.0				Unknown
_j4hwbj6Opj	3.0	3.0	3.0	5.0				Unknown
Ab0o8YMJ8a	5.0	3.0	5.0					Unknown
s51gCxF70pq	3.0	6.0	5.0	3.0	5.0			Unknown
SCn0mgEIwh	5.0	5.0	5.0	5.0				Unknown
bUAdXW8wN6	8.0	3.0	3.0	5.0				Unknown
6p8D4V_Wmyp	3.0	5.0	3.0	6.0				Unknown
GugZ5DzzAu	6.0	6.0	5.0	6.0				Unknown
_PlNmPOsUS9	3.0	6.0	6.0	3.0				Unknown
Wm3EA5OlHsG	8.0	5.0	6.0	8.0				Unknown
RNf9AgtRtL	5.0	3.0	5.0	6.0	6.0			Unknown
lsQCDXjOl3k	6.0	5.0	5.0	5.0				Unknown
AdEM_SzfSd	3.0	3.0	3.0	3.0				Unknown
qHsuiKXkUb	5.0	5.0	5.0	5.0	3.0			Unknown
TfwF7pqwqdm	5.0	3.0	3.0	5.0	5.0			Unknown
3Li0OPkhQU	5.0	5.0	3.0	5.0				Unknown
LK8bvVSw6rn	5.0	5.0	6.0	8.0	6.0			Unknown
kj8TBnJ0SXh	5.0	5.0	3.0	5.0				Unknown
ZTsoE8G3GG	6.0	3.0	8.0	8.0				Unknown
FOfKpDnp2P	5.0	5.0	3.0					Unknown
O_OJoU4_yj	1.0	3.0	3.0	5.0	5.0			Unknown
c8AvdRAyVkz	3.0	6.0	5.0	3.0				Unknown
vQmIksuciu2	1.0	3.0	5.0	3.0				Unknown
R11xJsRjA-W	1.0	5.0	5.0	3.0				Unknown
uc8UsmcInvB	3.0	5.0	5.0	6.0				Unknown
N2nJzgb_ldR	5.0	3.0	5.0	5.0				Unknown
057dxuWpfx	3.0	3.0	1.0	3.0	6.0			Unknown
M-9bPO0M2K5	6.0	3.0	3.0	5.0				Unknown
zaALYtvbRlH	8.0	3.0	3.0	3.0				Unknown
bM45i3LQBdl	3.0	6.0	6.0	3.0				Unknown
9q3g_5gQbbA	3.0	3.0	3.0	6.0				Unknown
0rjx6jy25R4	5.0	1.0	5.0	5.0				Unknown
BM7RjuhAK7W	3.0	3.0	5.0	3.0				Unknown
QEBHPRodWYE	5.0	5.0	6.0					Unknown
5fmBRf5rrC	3.0	3.0	3.0	3.0				Unknown
HBsJNesj2S	8.0	5.0	8.0					Unknown
0lSoIruExF	1.0	3.0	1.0	3.0	5.0			Unknown
zHZ1mvMUMW8	3.0	3.0	3.0	3.0				Unknown
mMiKHj7Pobj	5.0	3.0	3.0	3.0				Unknown
24N4XH2NaYq	5.0	5.0	1.0	5.0				Unknown
z3Tf4kdOE5D	5.0	3.0	5.0	3.0				Unknown
NPJ5zWk_IQj	6.0	5.0	3.0	6.0				Unknown
q9zIvzRaU94	3.0	5.0	5.0	3.0				Unknown
Xg47v73CDaj	5.0	5.0	5.0	5.0				Unknown
l5aSHXi8jG5	8.0	5.0	5.0	5.0				Unknown
-AW3SFO63GO	3.0	3.0	1.0					Unknown
FqKolXKrQGA	3.0	6.0	6.0	5.0	3.0			Unknown
Nn4BjABPRPN	1.0	3.0	6.0	3.0				Unknown
f7cWROZYSU	3.0	8.0	3.0	8.0				Unknown
pgKE5Q-CF2	5.0	5.0	3.0	1.0				Unknown
UkgBSwjxwe	3.0	5.0	3.0	3.0				Unknown
tJhIY38d2TS	5.0	3.0	5.0	3.0				Unknown
7MLeqJrHNa	5.0	1.0	3.0	3.0				Unknown
nD9Pf-PjTbT	3.0	3.0	1.0	1.0				Unknown
WcZUevpX3H3	5.0	5.0	5.0	3.0				Unknown
jxTRL-VOoQo	5.0	6.0	3.0	3.0				Unknown
gD0KBsQcGKg	5.0	5.0	3.0					Unknown
C81udlH5yMv	1.0	5.0	3.0					Unknown
VAmkgdMztWs	1.0	1.0	3.0					Unknown
u6ybkty-bL	3.0	3.0	3.0	3.0				Unknown
3Skn65dgAr4	3.0	3.0	8.0	1.0				Unknown
zBhwgP7kt4	6.0	8.0	6.0	6.0				Unknown
MGIg_Q4QtW2	3.0	3.0	5.0	3.0	3.0			Unknown
Sb4hTI15hUZ	3.0	5.0	3.0	3.0				Unknown
tyrJsbKAe6	5.0	8.0	6.0	6.0				Unknown
KeBPcg5E3X	5.0	5.0	5.0	8.0				Unknown
t3BFUDHwEJU	3.0	3.0	6.0	5.0				Unknown
eJyt4hJzOLk	3.0	6.0	5.0	5.0				Unknown
NblYkw2U2Yg	5.0	5.0	6.0					Unknown
DSCsslei9r	1.0	6.0	3.0	6.0				Unknown
pSy3DZV3PGJ	5.0	5.0	5.0	3.0	3.0			Unknown
MbmwYwhD0Vy	3.0	5.0	3.0	5.0				Unknown
0GhVG1de-Iv	3.0	3.0	3.0					Unknown
4YOOO4ZNKM	3.0	3.0	5.0					Unknown
alaQzRbCY9w	5.0	3.0	5.0	5.0				Unknown
_Ko4kT3ckWy	3.0	6.0	3.0					Unknown
8kVP8m93VqN	3.0	3.0	5.0	3.0				Unknown
OD_dnx57ksK	5.0	3.0	3.0	3.0				Unknown
36SHWj0Gp1	1.0	3.0	6.0					Unknown
KVhvw16pvi	5.0	8.0	5.0	5.0				Unknown
NOApNZTiTNU	5.0	3.0	5.0	6.0	3.0			Unknown
iC4UHbQ01Mp	8.0	8.0	8.0	8.0				Unknown
1gEb_H1DEqZ	5.0	3.0	5.0	3.0				Unknown
_cz2R6QnpQJ	3.0	5.0	5.0	5.0	3.0			Unknown
_HFPHFbJrP-	3.0	5.0	3.0					Unknown
bl9zYxOVwa	6.0	3.0	3.0	6.0				Unknown
bB6YLDJewoK	3.0	3.0	5.0	5.0				Unknown
PHugX0j2xcE	5.0	3.0	3.0	3.0				Unknown
3Qh8ezpsca	3.0	6.0	5.0	1.0	3.0			Unknown
_67HnXYixmN	5.0	3.0	3.0	3.0				Unknown
Rivn22SJjg9	5.0	5.0	3.0					Unknown
A4-dkBuXbA	1.0	1.0	3.0					Unknown
KUmMSZ_r28W	5.0	5.0	3.0	3.0				Unknown
uwnOHjgUrTa	3.0	3.0	3.0	3.0				Unknown
847CwJv9Vx	5.0	5.0	3.0					Unknown
Eot1M5o2Zy	1.0	6.0	1.0	1.0				Unknown
Yn4CPz_LRKO	5.0	6.0	5.0	8.0				Unknown
c4iTLTkpY5	5.0	3.0	3.0	3.0				Unknown
IY4IsjvUhZ	5.0	3.0	3.0	3.0	6.0			Unknown
TuR3pmKgERp	3.0	3.0	3.0	3.0				Unknown
OzXAw20k_H	3.0	5.0	3.0	3.0				Unknown
jJJWwrMrEsx	3.0	5.0	3.0	5.0				Unknown
9Vimsa_gGG5	5.0	5.0	1.0	3.0				Unknown
bpUHBc9HCU8	5.0	5.0	3.0	5.0				Unknown
zFlFjoyOW-z	3.0	3.0	1.0	3.0				Unknown
TscS0R8QzfG	5.0	5.0	3.0	3.0				Unknown
ROpoUxw23oP	5.0	3.0	3.0	1.0				Unknown
hqkhcFHOeKD	8.0	6.0	8.0	6.0				Unknown
SVcEx6SC_NL	3.0	5.0	5.0	3.0				Unknown
LQnyIk5dUA	3.0	5.0	5.0	8.0				Unknown
1HxTO6CTkz	8.0	6.0	10.0	6.0				Unknown
eELR-4Dk4U8	3.0	3.0	3.0					Unknown
KLh86DknDj7	3.0	6.0	3.0					Unknown
5ueTHF0yAlZ	3.0	8.0	5.0	3.0				Unknown
DYypjaRdph2	6.0	8.0	6.0					Unknown
jGmNTfiXwGb	5.0	3.0	3.0	6.0	6.0			Unknown
7kOsYRp4EmB	5.0	6.0	5.0	5.0				Unknown
_B8Jd7Nqs7R	3.0	6.0	1.0	3.0	5.0			Unknown
Pobz_8y2Q2_	5.0	3.0	3.0	5.0	5.0			Unknown
-e7awdzWsOc	3.0	5.0	3.0	3.0	6.0			Unknown
uHq5rHHektz	1.0	3.0	3.0	3.0				Unknown
SbV8J9JHb6	3.0	5.0	5.0					Unknown
WNTscnQd1s	3.0	5.0	5.0	3.0				Unknown
844kbKgwDL	3.0	3.0	3.0	3.0	3.0			Unknown
keeCvPPd3vL	3.0	3.0	5.0	6.0				Unknown
0DecTiJFbm	3.0	1.0	3.0	1.0				Unknown
dYUdt59fJ0e	3.0	5.0	3.0	3.0				Unknown
2z5h4hY-LQ	3.0	3.0	3.0	5.0				Unknown
-3yxxvDis3L	5.0	6.0	3.0	5.0				Unknown
rOGm97YR22N	8.0	8.0	3.0	5.0	5.0			Unknown
aYAA-XHKyk	5.0	8.0	6.0	6.0				Unknown
fYor2QIp_3	1.0	3.0	3.0	3.0				Unknown
rbFPSQHlllm	1.0	3.0	3.0	1.0				Unknown
Ltkwl64I91	6.0	5.0	3.0	5.0				Unknown
JeSIUeUSUuR	3.0	3.0	5.0	3.0				Unknown
XyVXPuuO_P	6.0	5.0	3.0	3.0				Unknown
4KOJ5XJ_z5W	3.0	5.0	5.0	3.0				Unknown
e_D6AmszH4P	5.0	6.0	5.0	5.0				Unknown
UXwlFxVWks	3.0	3.0	3.0	6.0				Unknown
F9McnN1dITx	3.0	3.0	5.0					Unknown
CC-BbehJKTe	3.0	1.0	3.0	3.0				Unknown
RGrj2uWTLWY	5.0	5.0	5.0	3.0				Unknown
wIK1fWFXvU9	5.0	6.0	5.0	3.0				Unknown
62r41yOG5m	5.0	5.0	3.0	3.0				Unknown
CSw5zgTjXyb	5.0	3.0	5.0	8.0				Unknown
AS0dhAKIYA0	1.0	3.0	1.0	5.0				Unknown
QvTH9nN2Io	1.0	5.0	5.0	3.0				Unknown
Rh3khfuQUYk	3.0	3.0	5.0	3.0				Unknown
s6roE3ZocH1	3.0	3.0	3.0	3.0				Unknown
f4c4JtbHJ7B	3.0	5.0	6.0	3.0				Unknown
Rupm2vTg1pe	5.0	8.0	5.0	5.0				Unknown
SC6JbEviuD0	5.0	8.0	1.0	3.0				Unknown
Zca3NK3X8G	8.0	5.0	5.0	8.0				Unknown
auLXcGlEOZ7	5.0	6.0	6.0	6.0				Unknown
Ybx635VOYoM	3.0	6.0	5.0	3.0				Unknown
QJb1-8NH2Ux	5.0	6.0	3.0	5.0				Unknown
NB0czpQ3-m	3.0	5.0	3.0	3.0				Unknown
K1m0oSiGasn	6.0	5.0	5.0	3.0				Unknown
vnENCLwVBET	3.0	3.0	3.0	1.0	1.0			Unknown
8wI4UUN5RxC	5.0	5.0	5.0	5.0				Unknown
8qWazUd8Jm	6.0	6.0	3.0	8.0				Unknown
hxitw01k_Ql	3.0	3.0	5.0	3.0				Unknown
xp2D-1PtLc5	3.0	3.0	3.0	5.0				Unknown
yXBb-0cPSKO	5.0	3.0	3.0	5.0				Unknown
6LHiNULIeiC	3.0	3.0	3.0	3.0				Unknown
7kqWcX_r2w	3.0	3.0	5.0	5.0				Unknown
bi9j5yi-Vrv	3.0	3.0	5.0	3.0				Unknown
8kpSWDgzsh0	3.0	3.0	6.0					Unknown
rwEv1SklKFt	3.0	5.0	3.0	5.0	5.0			Unknown
z2B0JJeNdvT	6.0	3.0	5.0					Unknown
viWF5cyz6i	3.0	5.0	5.0					Unknown
3eIrli0TwQ	5.0	5.0	8.0	5.0				Unknown
lNreaMZf9X	6.0	5.0	3.0	6.0				Unknown
7TFcl1Xkr7	3.0	3.0	3.0	3.0	3.0			Unknown
8Wdj6IJsSyJ	5.0	5.0	5.0	5.0				Unknown
3z9RnbAS49	5.0	3.0	5.0	3.0				Unknown
9kBDWEmA6i	3.0	5.0	6.0	5.0	5.0			Unknown
WtPHnvDUk5X	3.0	5.0	5.0	5.0				Unknown
L3_SsSNMmy	8.0	8.0	8.0					Unknown
gKprVaCyQmA	3.0	5.0	3.0	1.0				Unknown
k6F-4Bw7LpV	3.0	5.0	6.0					Unknown
UoNqm70g9HY	5.0	5.0	3.0	3.0				Unknown
luO6l9cP6b6	3.0	5.0	6.0	5.0				Unknown
